stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening C:\Users\段欣妤\Dropbox\我的電腦 (LAPTOP-BRB19GHV)\Desktop\大學\程設二\QAQ 2nd mini project\mini project 2 test-1\bin\Debug\allegro5.cfg r
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05765] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05766] added dtor for sample_instance 0000000002B81370, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05767] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05768] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05768] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05769] added dtor for sample_instance 0000000002B80950, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05770] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05771] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05772] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05773] added dtor for sample_instance 0000000002B81B50, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05773] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05774] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05775] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05775] added dtor for sample_instance 0000000002B81250, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05776] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05777] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05778] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05780] added dtor for sample_instance 0000000002B81C70, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05781] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05782] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05782] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05784] added dtor for sample_instance 0000000002B817F0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05785] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05786] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05787] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05788] added dtor for sample_instance 0000000002B827B0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05789] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05790] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05790] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05791] added dtor for sample_instance 0000000002B81D90, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05792] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05793] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05793] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05794] added dtor for sample_instance 0000000002B81EB0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05795] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05795] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05796] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05797] added dtor for sample_instance 0000000002B80DD0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05797] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05798] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05798] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05799] added dtor for sample_instance 0000000002B80EF0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05800] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05800] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05801] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05802] added dtor for sample_instance 0000000002B815B0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05802] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05803] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05804] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05805] added dtor for sample_instance 0000000002B81FD0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05805] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05806] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05806] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05807] added dtor for sample_instance 0000000002B81910, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05808] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05808] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05809] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05810] added dtor for sample_instance 0000000002B81A30, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05811] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05816] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05817] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05818] added dtor for sample_instance 0000000002B80A70, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05819] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05820] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05820] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05821] added dtor for sample_instance 0000000002B820F0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05822] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05823] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05823] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05824] added dtor for sample_instance 0000000002B82330, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05825] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05825] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05826] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05827] added dtor for sample_instance 0000000002B82210, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05827] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05828] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05829] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05829] added dtor for sample_instance 0000000002B82450, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05830] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05831] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05831] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05832] added dtor for sample_instance 0000000002B80B90, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05833] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05833] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05834] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05836] added dtor for sample_instance 0000000002B85480, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05838] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05838] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05839] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05840] added dtor for sample_instance 0000000002B83CE0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05840] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05841] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05841] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05842] added dtor for sample_instance 0000000002B844C0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05843] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05844] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05844] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05845] added dtor for sample_instance 0000000002B84700, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05848] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05849] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05850] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05850] added dtor for sample_instance 0000000002B855A0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05851] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05852] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05852] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05853] added dtor for sample_instance 0000000002B83F20, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05854] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05854] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05855] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05855] added dtor for sample_instance 0000000002B856C0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05856] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05857] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05858] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05859] added dtor for sample_instance 0000000002B85240, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05860] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05860] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05861] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05861] added dtor for sample_instance 0000000002B85120, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05862] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05863] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05863] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05864] added dtor for sample_instance 0000000002B84940, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05865] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05865] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05866] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05867] added dtor for sample_instance 0000000002B84EE0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05868] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05868] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05869] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05869] added dtor for sample_instance 0000000002B84160, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05870] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05871] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05871] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05872] added dtor for sample_instance 0000000002B85000, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05873] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05874] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05874] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05878] added dtor for sample_instance 0000000002B857E0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05879] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05880] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05880] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05881] added dtor for sample_instance 0000000002B84040, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05882] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05883] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05884] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05884] added dtor for sample_instance 0000000002B83980, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05885] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05886] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05886] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05887] added dtor for sample_instance 0000000002B85360, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05888] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05889] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05891] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05892] added dtor for sample_instance 0000000002B83E00, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05894] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05895] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05897] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05898] added dtor for sample_instance 0000000002B843A0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05899] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05900] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05900] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05901] added dtor for sample_instance 0000000002B845E0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05903] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05903] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05904] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05905] added dtor for sample_instance 0000000002B83AA0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05906] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05907] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05908] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05909] added dtor for sample_instance 0000000002B83BC0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05910] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05911] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05912] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05913] added dtor for sample_instance 0000000002B84A60, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05914] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05920] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05921] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05922] added dtor for sample_instance 0000000002B84280, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05923] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05923] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05926] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05927] added dtor for sample_instance 0000000002B84820, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05928] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05928] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05929] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05930] added dtor for sample_instance 0000000002B84B80, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05931] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05932] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05932] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05933] added dtor for sample_instance 0000000002B84CA0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05934] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05935] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05935] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05936] added dtor for sample_instance 0000000002B84DC0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05936] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05937] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05938] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05939] added dtor for sample_instance 0000000002B86E30, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05940] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05941] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05941] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05942] added dtor for sample_instance 0000000002B872B0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05943] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05943] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05944] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05945] added dtor for sample_instance 0000000002B86F50, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05945] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05946] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05947] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05947] added dtor for sample_instance 0000000002B87970, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05948] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05949] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05949] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05950] added dtor for sample_instance 0000000002B88390, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05952] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05952] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05953] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05954] added dtor for sample_instance 0000000002B884B0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05954] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05955] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05956] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05956] added dtor for sample_instance 0000000002B87850, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05957] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05958] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05958] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05959] added dtor for sample_instance 0000000002B86D10, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05960] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05960] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05961] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05961] added dtor for sample_instance 0000000002B885D0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05962] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05963] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05963] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05964] added dtor for sample_instance 0000000002B87A90, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05965] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05965] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05967] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05968] added dtor for sample_instance 0000000002B88150, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05968] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05969] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05970] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05970] added dtor for sample_instance 0000000002B869B0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05971] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05972] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05972] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05973] added dtor for sample_instance 0000000002B87F10, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05974] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05974] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05975] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05975] added dtor for sample_instance 0000000002B87BB0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05976] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05977] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05977] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05978] added dtor for sample_instance 0000000002B886F0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05979] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05979] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05980] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05980] added dtor for sample_instance 0000000002B87070, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05981] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05982] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05982] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05983] added dtor for sample_instance 0000000002B87610, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05984] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05984] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05985] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05986] added dtor for sample_instance 0000000002B87CD0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05986] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05987] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05988] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05988] added dtor for sample_instance 0000000002B88810, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05989] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05990] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05991] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05992] added dtor for sample_instance 0000000002B87190, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05993] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05993] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05994] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05995] added dtor for sample_instance 0000000002B86AD0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05995] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05996] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05996] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.05997] added dtor for sample_instance 0000000002B86BF0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.05998] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05999] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.05999] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06000] added dtor for sample_instance 0000000002B873D0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06001] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06001] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06002] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06003] added dtor for sample_instance 0000000002B874F0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06003] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06004] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06005] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06005] added dtor for sample_instance 0000000002B87730, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06006] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06007] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06007] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06008] added dtor for sample_instance 0000000002B87DF0, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06009] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06010] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06010] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06011] added dtor for sample_instance 0000000002B88030, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06012] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06012] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06013] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06014] added dtor for sample_instance 0000000002B88270, func 0000000061BE0583
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06015] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06015] 
